onset	duration	trial_type	value	sample
0.0	0.0	begin	1	0
5.028	0.0	video on	5	5028
7.03	0.0	video off	4	7030
7.368	0.0	resp	3	7368
8.024	0.0	video on	5	8024
10.026	0.0	video off	4	10026
10.375	0.0	resp	3	10375
11.024	0.0	video on	5	11024
13.064	0.0	video off	4	13064
13.07	0.0	resp	3	13070
14.024	0.0	video on	5	14024
16.022	0.0	video off	4	16022
17.025	0.0	video on	5	17025
19.026	0.0	video off	4	19026
23.024	0.0	video on	5	23024
25.03	0.0	video off	4	25030
26.024	0.0	video on	5	26024
28.032	0.0	video off	4	28032
29.025	0.0	video on	5	29025
31.024	0.0	video off	4	31024
32.025	0.0	video on	5	32025
34.03	0.0	video off	4	34030
34.32	0.0	resp	3	34320
35.025	0.0	video on	5	35025
37.032	0.0	video off	4	37032
37.08	0.0	resp	3	37080
41.025	0.0	video on	5	41025
43.03	0.0	video off	4	43030
44.025	0.0	video on	5	44025
46.027	0.0	video off	4	46027
46.632	0.0	resp	3	46632
47.027	0.0	video on	5	47027
49.037	0.0	video off	4	49037
49.672	0.0	resp	3	49672
50.024	0.0	video on	5	50024
52.025	0.0	video off	4	52025
52.728	0.0	resp	3	52728
53.201	0.0	video on	5	53201
55.206	0.0	video off	4	55206
59.025	0.0	video on	5	59025
61.025	0.0	video off	4	61025
61.192	0.0	resp	3	61192
62.025	0.0	video on	5	62025
64.032	0.0	video off	4	64032
65.026	0.0	video on	5	65026
67.03	0.0	video off	4	67030
67.036	0.0	resp	3	67036
68.024	0.0	video on	5	68024
70.064	0.0	video off	4	70064
70.561	0.0	resp	3	70561
71.025	0.0	video on	5	71025
73.03	0.0	video off	4	73030
73.035	0.0	resp	3	73035
77.027	0.0	video on	5	77027
79.031	0.0	video off	4	79031
80.025	0.0	video on	5	80025
82.031	0.0	video off	4	82031
82.672	0.0	resp	3	82672
83.17	0.0	video on	5	83170
85.175	0.0	video off	4	85175
86.137	0.0	video on	5	86137
88.143	0.0	video off	4	88143
88.175	0.0	resp	3	88175
89.027	0.0	video on	5	89027
91.027	0.0	video off	4	91027
95.027	0.0	video on	5	95027
97.041	0.0	video off	4	97041
97.632	0.0	resp	3	97632
98.026	0.0	video on	5	98026
100.026	0.0	video off	4	100026
101.027	0.0	video on	5	101027
103.032	0.0	video off	4	103032
103.697	0.0	resp	3	103697
104.025	0.0	video on	5	104025
106.025	0.0	video off	4	106025
107.025	0.0	video on	5	107025
109.03	0.0	video off	4	109030
109.177	0.0	resp	3	109177
113.026	0.0	video on	5	113026
115.036	0.0	video off	4	115036
115.777	0.0	resp	3	115777
116.028	0.0	video on	5	116028
118.04	0.0	video off	4	118040
118.457	0.0	resp	3	118457
119.027	0.0	video on	5	119027
121.032	0.0	video off	4	121032
121.593	0.0	resp	3	121593
122.027	0.0	video on	5	122027
124.021	0.0	video off	4	124021
124.027	0.0	resp	3	124027
125.026	0.0	video on	5	125026
127.032	0.0	video off	4	127032
131.026	0.0	video on	5	131026
133.028	0.0	video off	4	133028
133.481	0.0	resp	3	133481
134.026	0.0	video on	5	134026
136.021	0.0	video off	4	136021
137.027	0.0	video on	5	137027
139.031	0.0	video off	4	139031
140.026	0.0	video on	5	140026
142.029	0.0	video off	4	142029
143.026	0.0	video on	5	143026
145.035	0.0	video off	4	145035
145.289	0.0	resp	3	145289
149.027	0.0	video on	5	149027
151.021	0.0	video off	4	151021
152.026	0.0	video on	5	152026
154.074	0.0	video off	4	154074
154.425	0.0	resp	3	154425
155.027	0.0	video on	5	155027
157.042	0.0	video off	4	157042
157.434	0.0	resp	3	157434
158.028	0.0	video on	5	158028
160.042	0.0	video off	4	160042
160.449	0.0	resp	3	160449
161.026	0.0	video on	5	161026
163.027	0.0	video off	4	163027
163.457	0.0	resp	3	163457
167.026	0.0	video on	5	167026
169.038	0.0	video off	4	169038
170.027	0.0	video on	5	170027
172.023	0.0	video off	4	172023
172.369	0.0	resp	3	172369
173.026	0.0	video on	5	173026
175.03	0.0	video off	4	175030
175.585	0.0	resp	3	175585
176.029	0.0	video on	5	176029
178.036	0.0	video off	4	178036
178.881	0.0	resp	3	178881
179.329	0.0	video on	5	179329
181.34	0.0	video off	4	181340
185.028	0.0	video on	5	185028
187.036	0.0	video off	4	187036
187.809	0.0	resp	3	187809
188.028	0.0	video on	5	188028
190.04	0.0	video off	4	190040
190.425	0.0	resp	3	190425
191.026	0.0	video on	5	191026
193.026	0.0	video off	4	193026
193.393	0.0	resp	3	193393
194.028	0.0	video on	5	194028
196.065	0.0	video off	4	196065
196.633	0.0	resp	3	196633
197.028	0.0	video on	5	197028
199.029	0.0	video off	4	199029
199.441	0.0	resp	3	199441
203.027	0.0	video on	5	203027
205.063	0.0	video off	4	205063
205.497	0.0	resp	3	205497
206.029	0.0	video on	5	206029
208.075	0.0	video off	4	208075
209.029	0.0	video on	5	209029
211.034	0.0	video off	4	211034
211.305	0.0	resp	3	211305
212.027	0.0	video on	5	212027
214.034	0.0	video off	4	214034
214.874	0.0	resp	3	214874
215.028	0.0	video on	5	215028
217.076	0.0	video off	4	217076
221.027	0.0	video on	5	221027
223.04	0.0	video off	4	223040
224.028	0.0	video on	5	224028
226.041	0.0	video off	4	226041
226.554	0.0	resp	3	226554
227.028	0.0	video on	5	227028
229.039	0.0	video off	4	229039
229.658	0.0	resp	3	229658
230.051	0.0	video on	5	230051
232.057	0.0	video off	4	232057
233.028	0.0	video on	5	233028
