event_name	task	subject	session	run	video_id	class_name	raw_superclass_name	superclass_level0	superclass_level1	superclass_level2	class_id	superclass_id	is_resp	stim_is_sports	resp_is_sports	resp_is_right	resp_time
video_on	action	16	meg	1	o2K9hmeqxAA	Playing polo	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Participating in equestrian sports	75	1	True	True	False	False	0.6036287675142376
video_on	action	16	meg	1	Ke29p3rcs1k	Polishing forniture	Housework	Household Activities	Housework	Interior cleaning	156	6	True	False	False	True	0.2511936655810132
video_on	action	16	meg	1	d-yzY7PCQrg	Sumo	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Wrestling	375	1	True	True	False	False	0.4198412470814219
video_on	action	16	meg	1	4gDyvghvC-w	Tumbling	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Doing gymnastics	258	1	True	True	True	True	0.3319925317591696
video_on	action	16	meg	1	Z56GFgUpn6E	Hand washing clothes	Housework	Household Activities	Housework	Laundry	232	6	True	False	False	True	0.2761823832242953
video_on	action	16	meg	1	arRlSBgsPbo	Ice fishing	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Fishing	324	1	True	True	False	False	0.3324580137923476
video_on	action	16	meg	1	8U1GOh0Q10k	Futsal	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Playing soccer	315	1	True	True	True	True	0.0051200004818383
video_on	action	16	meg	1	kCoh0gjLh1A	Waterskiing	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Participating in water sports	386	1	True	True	True	True	0.5088277067461604
video_on	action	16	meg	1	snYgRBgcJoQ	Disc dog	Animals&Pets	Household Activities	Animals and Pets	Walking / exercising / playing with animals	303	8	True	False	False	True	0.3889863087297271
video_on	action	16	meg	1	D8Wo6g6-eCU	Hammer throw	Participating_in_sports&Exercise&Recreation	Sports, Exercise, and Recreation	Participating in Sports, Exercise, or Recreation	Playing sports	224	1	True	True	True	True	0.3409411370503221
video_on	action	16	meg	1	zrZGdH6DlyM	Playing drums	Arts&Entertainment	Socializing, Relaxing, and Leisure	Arts and Entertainment	Playing musical instruments	346	2	True	False	False	True	0.3000049808397307
video_on	action	16	meg	1	PirkT09Of3I	Playing piano	Arts&Entertainment	Socializing, Relaxing, and Leisure	Arts and Entertainment	Playing musical instruments	197	2	True	False	False	True	0.3172948309456842
